"","pT","pFP","pTs","pFPs","TO","TR","beta","q","X1","X2","X4","pRI"
"429",0.345049615764005,0.000128361404919393,0.558690296028136,0.00094216535553101,0.189632390418985,0.00288889006496502,0.56679664413207,1.13952379125533e-05,8.47583951670818e-06,4.68536180868888e-06,0.460116204378704,6.68206825134264
"430",0.61276808718339,0.000170324118649452,0.747177758616483,0.000622084549743028,0.220210987509417,0.00330182961651175,0.66570431131713,7.0737092219942e-06,4.56150189709147e-06,3.74198942735759e-06,0.619313739557135,5.55648743221183
"431",0.356033014276749,9.48298577747093e-05,0.474189970941866,0.000497725796639399,0.290148219099828,0.0327269074224273,0.480868581711973,1.35518792250585e-05,6.80268497173468e-06,1.61227633647967e-06,0.350762820562164,5.18022594282362
"432",0.504577044827209,0.000169559244626878,0.722062183627253,0.000708480903903185,0.325232013968311,0.0388791424669721,0.504638532423795,8.22611971715189e-06,4.24328411321106e-06,2.16662287972257e-06,0.396062597114396,6.98043128682714
"433",0.567025385851624,2.31454579213031e-05,0.966673283281084,0.000752125378823021,0.120393996826115,0.0348719784934649,0.634392091499951,8.56832076112261e-06,4.20449615697086e-06,2.40583557646325e-06,0.548206985759049,7.3454407674272
"434",0.347167063559627,0.000264405301309136,0.796534123072436,0.000643792137311773,0.133285311470296,0.0370876425661886,0.37072576049927,7.65372401494405e-06,3.14639181550395e-06,1.74544219804759e-06,0.593710665424635,5.18075307125615
"435",0.453878239417351,0.000217286962158941,0.904474383104024,0.000911591602925179,0.27585008985325,0.0871108808527501,0.212958264987836,7.87815377327333e-06,3.27859489421054e-06,2.98686751237009e-06,0.435184569547214,9.3294678769294
"436",0.38425917826688,0.000214602090905672,0.844995515858122,0.000700690811779573,0.209626614886343,0.00730831722791423,0.630921452027922,9.80384318470287e-06,6.46037338914053e-06,9.95272154844073e-07,0.521108040962704,4.98646254878034
"437",0.466567017952039,1.64963958420494e-05,0.76473134105748,0.000704973987709067,0.260577135426652,0.00832138559474226,0.564242395321503,1.20945271298091e-05,8.42443748556469e-06,3.38710986792048e-06,0.508482051704909,6.76324930172637
"438",0.499282875885062,0.000161858845372663,0.69064394400465,0.000600063924933174,0.097209401606623,0.0151660463794056,0.254638172172476,6.79456337438638e-06,6.06426068601256e-06,8.27279410616622e-07,0.563503625038774,3.56191873441361
"439",0.501101266949347,3.89558571304123e-05,0.674144708826563,0.000429906193598214,0.101671518747499,0.058022707541409,0.561076036808071,1.4089567398569e-05,3.53745900969636e-06,2.67920426430676e-06,0.527204959638491,8.67684691066957
"440",0.574990219960173,0.000115197745519239,0.792677471054999,0.000812936428432046,0.135185492420428,0.0659983630654582,0.355001665113831,8.30289609647361e-06,5.06685364176869e-06,1.95353414700143e-06,0.685830708880919,7.62379628369751
"441",0.621590972882502,0.000132115339156846,0.971044429754015,0.000419933695105776,0.344345288683129,0.0367172807311475,0.441917275960126,1.18441761692523e-05,6.40780724142338e-06,4.98915457761116e-06,0.773016901811382,9.80288859825071
"442",0.554219228700327,0.000265705484440238,0.5899254908356,0.000784585310230684,0.198252932053022,0.0419884638841413,0.590384956643802,1.46552378971093e-05,3.0978920627368e-06,2.78537731320416e-06,0.69036535086835,6.31896119016315
"443",0.707910931769089,0.000127257733635742,0.715919094064105,0.000695003149971553,0.196781142722317,0.0154477424108762,0.327290217885037,7.0072873730883e-06,6.52790018403425e-06,2.81380242184177e-06,0.579505164697182,3.11554101245499
"444",0.479675125153259,0.000251106978093459,0.735297314310655,0.000873295078452777,0.167647803752308,0.0424212437650999,0.616880426371678,1.10115390437682e-05,7.49563890916397e-06,1.38006461338252e-06,0.612864670231115,6.33147498771787
"445",0.606584956649332,0.000219377656942993,0.891857272160893,0.000491429832639901,0.0907809594027387,0.04615478570214,0.596313758419996,1.14421543264071e-05,7.82803976709712e-06,3.70263860662066e-06,0.67091979386328,5.58350123517515
"446",0.431322993024368,0.000101758452764204,0.81624179297115,0.000871346450987221,0.126400501275258,0.0236849615594695,0.382951890902527,8.47770898363669e-06,4.68797248081622e-06,1.74540247439616e-06,0.494798980018179,9.63370814802749
"447",0.406112255408062,0.000297299713075411,0.808030587869228,0.000702388238089676,0.243153379001278,0.0636969874079402,0.55080664060105,1.03006000381643e-05,4.07972604031107e-06,2.59878868990149e-06,0.482739753069083,6.53478003795302
"448",0.425849430209755,8.0946294086129e-05,0.644372238612828,0.00020184161985461,0.246984265779822,0.00882789352555256,0.444275357682137,8.33658578794996e-06,8.45418636600546e-06,1.42467752760031e-06,0.310349220578333,5.11023287509537
"449",0.668105816284468,9.73117547942815e-05,0.798973824312204,0.000327884627861521,0.251338984986695,0.0240131414533849,0.238195199794257,1.10454181405443e-05,7.38647302376843e-06,2.34650826350478e-06,0.576357111142761,4.75622394550791
"450",0.378284507772993,0.000289786725934508,0.601529696960356,0.000793181999278453,0.329315801800728,0.0146144807166248,0.847800857004018,1.45632295038794e-05,7.02562387452541e-06,1.012938626338e-06,0.522756358924212,4.13975690170138
"451",0.24595207601795,0.000215043251791568,0.720503582593757,0.000330231056867351,0.102778869233068,0.00347152899071448,0.715089847074573,1.36596858026589e-05,7.91104688902481e-06,5.16611810783805e-06,0.135011007843676,5.39012926120314
"452",0.517527040866584,0.000270486042436263,0.807845002690001,0.000307818525151473,0.308092427728679,0.0239944615690731,0.420043860971336,7.27019531246119e-06,4.95399775892255e-06,1.81855976788516e-06,0.756843974760711,5.59336464435667
"453",0.353745573915073,0.000124869474446288,0.690631545713181,0.000342964476445959,0.315140504348879,0.0613907536612261,0.326763190204643,8.93744237899441e-06,6.92082253833138e-06,2.32532835681231e-06,0.531475128664159,9.00595380031718
"454",0.493408270068269,0.000134901658691693,0.624934903241045,0.000173672146029503,0.249300622892614,0.0118446241045713,0.292505080943591,1.93069212564491e-05,8.20705424371788e-06,1.12363472410462e-06,0.532676682558212,4.8882082830441
"455",0.469776944868233,0.000267896509526105,0.750521127789245,0.000961519952638078,0.316342998775154,0.0175675934093947,0.746087335549388,1.28363145050447e-05,6.78007046074673e-06,3.73050851734183e-06,0.626431184675934,8.89682178328555
"456",0.551409471603011,0.000217802160962477,0.686455442376217,0.000952572576253089,0.112093000977978,0.0617113669695201,0.320981851061909,8.44328278561292e-06,5.43570649843372e-06,2.58441099197777e-06,0.415288427434443,7.59687436298715
"457",0.662678390382272,0.000288386699897031,0.929845394216447,0.000425828571107629,0.0820228594533027,0.0236445576406711,0.446691207014323,6.42542649637678e-06,7.63508264112498e-06,2.76177057431197e-06,0.678643483600585,6.45711820079596
"458",0.542809448507304,0.000260437590157871,0.746454859691754,0.000705634338340244,0.104034570530005,0.0150029674534205,0.485188912496198,5.92376357107876e-06,3.76318480547319e-06,1.69007378947013e-06,0.523859091722533,1.39798898428837
"459",0.647491577206633,0.000195389574252683,0.715427803903072,0.00031899015922169,0.251823001016767,0.0846598946857188,0.576945884825933,1.09677387561681e-05,3.84046037295958e-06,1.34133382730039e-06,0.426882667951177,9.46124801340974
"460",0.574821862089029,3.4734676015086e-05,0.783508501320212,0.000462866936093655,0.190670951315371,0.0330843943634785,0.185825566412462,5.74687436628135e-06,4.91897447433458e-06,1.97917517952901e-06,0.683130113566237,2.84495149953703
"461",0.587749979649498,6.08343152793185e-05,0.863768092983976,0.000871364472792366,0.237855913128475,0.0266612847673402,0.387301007198125,9.78720220395537e-06,4.93213357701048e-06,2.91894103624114e-06,0.781912516637738,9.81419642169174
"462",0.566317226082401,0.000146963604864334,0.695149787830995,0.000842917960506954,0.234892192615305,0.024860881997686,0.751197983890863,1.11732151285395e-05,5.66179412354163e-06,3.61685771132572e-06,0.770321778886322,6.96916450929752
"463",0.735296501303834,0.000190422388163483,0.856006503692166,0.000546139934885747,0.281222347946227,0.0244939302215395,0.455817423158699,6.64027822276803e-06,6.62222421037949e-06,3.09030594467154e-06,0.737463877431188,5.93515036824231
"464",0.644540920934574,0.000168563235611456,0.853237907318669,0.000827833402373962,0.12411297659634,0.00682891658866961,0.339056790587808,1.04951966361841e-05,5.4143289873881e-06,3.42045839123761e-06,0.368754854239596,1.29286136806205
"465",0.294079904175552,6.56405298534637e-05,0.457227431201107,0.000544212927205275,0.223203514380918,0.00846779804049396,0.962575362143166,1.00548344109296e-05,4.48265035481072e-06,3.11533846047355e-06,0.388451740497831,3.21371077492017
"466",0.615804822089216,0.000143328267553239,0.882355686263716,0.0006158841798767,0.0981238052409654,0.0624783324017529,0.468554225431143,1.32902081107789e-05,4.54454847822219e-06,3.3104885481967e-06,0.497992491178141,9.90626445791774
"467",0.461467124840022,0.000153539531639863,0.916804750519683,0.000961776955306887,0.263024037849238,0.0456390374635876,0.351322598523595,1.19184244190402e-05,7.28066512990695e-06,2.94325999973541e-06,0.616518546489186,8.45217714915671
"468",0.368537516994373,0.000166120770760137,0.778845727412375,0.000538385239513721,0.0983133038957018,0.0216884323210271,0.481089483467769,9.75713240105266e-06,9.65825205444123e-06,2.50584535367802e-06,0.368442855181217,8.77843005613102
"469",0.481338384733009,0.000195703801646912,0.657419532033265,0.000691849794009672,0.104038373662657,0.0201819769766852,0.510876244985223,8.37756345915332e-06,4.10410274011089e-06,3.37781660123548e-06,0.540355808931226,6.11541000201852
"470",0.6562235821989,0.000207014681061651,0.976035180324959,0.000790131539739469,0.148051634189958,0.00719589748582252,0.457025709430373,1.08515069580434e-05,4.66647533155351e-06,1.83840013960336e-06,0.842529279703416,2.10218281929773
"471",0.526584003295398,0.000213458803238869,0.821826465369414,0.000983534483046339,0.242860114718581,0.0264507635014763,0.341749451504774,9.95952447777496e-06,7.16893582966182e-06,3.67765149248495e-06,0.568168334391909,4.26514292662817
"472",0.66261150470476,3.99196045599535e-05,0.789999697325578,0.000151087944417652,0.224662929725899,0.0418001658015807,0.187587724292864,7.49428970911299e-06,3.22512229658062e-06,2.36797204191034e-06,0.67535129514312,7.81255962752525
"473",0.550969782880613,0.000295400360028909,0.783357071745514,0.000683457657407944,0.151655385423887,0.0433617630840637,0.321894749922881,8.74442780619758e-06,4.18234373795062e-06,2.06932552002886e-06,0.778382926455309,8.28669287276619
"474",0.269429270073928,8.12320411140021e-05,0.416681795697002,0.000298241616810939,0.31651425644747,0.0153461519863713,0.464078948919934,1.82238048717338e-05,8.75332869948082e-06,3.40843698099488e-06,0.437268102770217,8.48722202222608
"475",0.685117963539563,0.000213652602332672,0.924196820282509,0.000785207570355083,0.207271498850122,0.0405712005275565,0.500870438341283,7.50635683105904e-06,4.97527238134809e-06,6.6838653067527e-07,0.625803019199889,3.60410674671456
"476",0.447658368181828,0.000234279454187919,0.747460128687253,0.000379152886053682,0.266914191838136,0.0071000991467933,0.737377398172416,6.56160069648501e-06,5.74911916880623e-06,3.76863074838292e-06,0.320886690818271,7.25299248500052
"477",0.435239752347933,0.000272608652182605,0.790076429400545,0.000699124585854143,0.183935562143902,0.0193177852092306,0.622110598897396,1.50391041065335e-05,7.96736324957243e-06,3.01469513585039e-06,0.559396947956758,6.00949030122856
"478",0.259540638463595,0.00022740501626362,0.723768268264286,0.000676345468919182,0.26448751933171,0.00467831782290162,0.192574629866694,1.24786203930968e-05,5.49503722261898e-06,3.76141593395591e-06,0.177027449417694,7.14136674741832
"479",0.371780068811162,0.000274764702185174,0.593227608216658,0.000460772596243882,0.343595485154164,0.0374920201536942,0.856139742359013,1.56942058802445e-05,3.12457789133956e-06,3.01483666730894e-06,0.427802048814604,7.57809943623241
"480",0.336415526245946,0.000125546662527581,0.875209072408192,0.000167659899284151,0.264703337495706,0.0359331424387871,0.354983212851773,8.02990120417395e-06,9.82263754008478e-06,3.21265899866268e-06,0.421263888848578,6.44030962450988
"481",0.497945147122476,0.000258259824998403,0.933327525667573,0.000878911883275844,0.187968366842771,0.0255183956584632,0.654869206839082,1.45284302442442e-05,7.02087643510331e-06,2.93438075904646e-06,0.589090090482816,6.71214683235599
"482",0.41996214605507,1.76609666093958e-05,0.881043126857484,0.0005184226407324,0.079412839858378,0.0147758954735456,0.363087143226877,1.62598132061018e-05,6.12686067836073e-06,2.69026982487909e-06,0.420687180048067,7.42812902070118
"483",0.624220082872977,0.000227786170946614,0.913912079221072,0.000568020178241565,0.0219501421353455,0.0265436733734744,0.377394698554029,1.16600824604853e-05,3.79235336430957e-06,2.03201583609424e-06,0.403132677368401,8.37220472532562
"484",0.4679584022534,0.000228778892558905,0.54333689967371,0.000454780896216706,0.136781679094143,0.0101384723531635,0.568951485097695,9.40417288669094e-06,8.34177440057231e-06,2.09120540281805e-06,0.634839624303636,4.4088824141847
"485",0.694344024968413,0.000243579736631268,0.915124132128192,0.000763161013275269,0.181494962479121,0.0233775022130708,0.200373356821811,7.07715443381028e-06,7.48149907499375e-06,1.0220479714671e-06,0.688414679575407,6.34422023334
"486",0.370866363129431,0.000270841593692215,0.611267341774798,0.000421145402255759,0.19873506727528,0.0151667152606935,0.678803568782962,1.00763860160815e-05,2.99756558129807e-06,1.00882981556647e-06,0.619244280061435,7.32645224438086
"487",0.33698602854003,3.55018375525686e-05,0.707694626964799,0.000671698335310071,0.227490956469574,0.0138279990277658,0.284241160711668,1.20144756095553e-05,5.99192034467376e-06,3.80329793332705e-06,0.427394184172117,6.45492357666262
"488",0.263656992817847,0.000129411354561725,0.329042401176332,0.000447644845065116,0.0257968566502288,0.0133356888115048,0.533527992576898,1.27855999444424e-05,6.80100700400058e-06,2.16985249554499e-06,0.150180638063591,5.78083653131406
"489",0.423722600293828,3.28331150401481e-05,0.915579269096448,0.000387379328562003,0.318143060774914,0.0320944879388348,0.160907735720074,1.47067408141155e-05,7.36331656437785e-06,5.41138221564879e-06,0.396151431418165,8.17843224832251
"490",0.491816562545351,2.86099957889844e-05,0.851909396508193,0.000183787309919389,0.113370486832523,0.0605835547705878,0.411278372658397,1.36769687029216e-05,5.31488128146592e-06,3.80712544682837e-06,0.314575999432167,8.11308980923108
"491",0.545242531820015,0.000251773623635993,0.765772258107921,0.000563017682262218,0.0973273404685341,0.0409330420194182,0.47540839839888,6.0556359925261e-06,5.13261553913475e-06,1.09842003069709e-06,0.476883653322307,9.2606190696305
"492",0.756079567366524,0.000236319871651262,0.869189085512239,0.00074852863100504,0.240897267363149,0.0137618879361954,0.311836281736649,1.14768441985319e-05,6.24510482161417e-06,2.51524083474994e-06,0.730757752416467,3.28998910119605
"493",0.518624990870818,2.30279490890628e-06,0.89204651151592,0.000760024351761553,0.125309147636698,0.0498966753762173,0.463508048429109,7.19509550329162e-06,4.36941463501834e-06,2.59202633303312e-06,0.503558529454717,5.05772064076586
"494",0.679202721069859,0.000147060912241555,0.687891439310346,0.000593338632798604,0.276630836739177,0.0355276165261043,0.526384085211896,6.1401876791282e-06,5.14104423702222e-06,2.25865247645212e-06,0.454368574068558,8.60414748259175
"495",0.276645483050995,0.00017223429672697,0.509193550643032,0.000754425416239627,0.190700688132912,0.00607071815493564,0.451041208959088,1.49915169386172e-05,8.39371614622608e-06,3.53092332253849e-06,0.210539687246402,3.87782330009012
"496",0.616723831072481,8.66997832103124e-05,0.887803092093383,0.000667201089441975,0.293883604522037,0.0354510377794227,0.496717385317711,9.10388992935975e-06,3.82003329736235e-06,2.04404263777352e-06,0.422130882534497,4.56869926082336
"497",0.577716766511607,0.000186160513819635,0.824572596371236,0.000703011224988924,0.335103786663704,0.00800152800186665,0.652056132615337,1.22556238229062e-05,4.90222815894746e-06,9.07183627020793e-07,0.766234111517725,3.57461806518916
"498",0.325907297674499,0.000181605192115337,0.644086766164294,0.000554631702511772,0.0744922855954134,0.00459808408586147,0.157748870918322,1.11648166599361e-05,5.75742238422799e-06,2.01027632585817e-06,0.194352184838104,6.30232865216824
"499",0.345294053129369,0.000152252409501676,0.866636731840373,0.000410053243121011,0.242948682566694,0.0121610036552725,0.549766690545204,1.2573471480473e-05,6.76657979657453e-06,5.31200815930091e-06,0.415579293531188,6.83055028432993
"500",0.738071581176113,0.000149433295308333,0.830763998354973,0.000294953375329679,0.259995685423139,0.0426439264741107,0.372398354116394,7.93431729219407e-06,4.26327464916038e-06,2.4739787332181e-06,0.392291712755359,8.02769084441493
"501",0.321759693347261,0.000235096576562625,0.36882765966624,0.000701923735754685,0.272195112220961,0.0366509792441284,0.829560519524411,7.98933709205361e-06,6.43533036060938e-06,1.60640646326632e-06,0.611513695954869,8.71344294067653
"502",0.552391596918753,0.000178394022942205,0.634180198775199,0.000682755919933272,0.173512339653539,0.0254437958028098,0.456963350788947,1.15461507518768e-05,4.40857605810367e-06,3.63861007057531e-06,0.655774859806318,9.18370984037047
"503",0.248539703520834,0.00028867479093305,0.931586560610334,0.000814421600272855,0.256273609387763,0.0129563440100603,0.269303699048388,6.90919775539251e-06,6.41497692857035e-06,2.40141187976497e-06,0.475501157628452,5.82300568713623
"504",0.551341536698253,0.000267792497451321,0.791490732103377,0.000760314598485602,0.102620848546657,0.0110304679516014,0.463110879153452,9.35783291519141e-06,3.78338021981498e-06,3.18549496337682e-06,0.783683589955079,7.55507437012785
"505",0.557703160712492,0.000283017853655844,0.637537399269752,0.00080599110297584,0.286739994628073,0.016595243366967,0.600935558107469,6.67085625416996e-06,6.19711830919605e-06,2.73884720081945e-06,0.716015482922021,4.06045427684051
"506",0.391207684264956,0.00019701546694255,0.617285568402975,0.000338292957513719,0.273816081794191,0.0240891130246319,0.531653710647924,9.49803381508132e-06,3.59447954125805e-06,1.84535347711656e-06,0.607652316742648,3.27160204788668
"507",0.487573416324387,0.000164122897079329,0.945924564346318,0.000433205592323315,0.0288606388454499,0.0255737273634762,0.817714655544582,9.67075377868878e-06,3.69994538756986e-06,3.34851021555472e-06,0.611357224106443,9.2710857333079
"508",0.591278786293272,0.000271113850904159,0.827238073274801,0.000458538252793696,0.142842786056752,0.0400400144562299,0.118888053015168,1.43131027682242e-05,5.13215652153407e-06,1.5048120609663e-06,0.459561162639382,6.19724227577062
"509",0.245267870364352,0.000138229416071834,0.694351577744424,0.00060821694050838,0.258683354297763,0.010563181477063,0.790324341281876,9.17064970988623e-06,8.65427393661165e-06,4.23849852863752e-06,0.496051172828223,6.80994461676
"510",0.488194993290713,0.000251458214014672,0.971677033452375,0.000497552843306896,0.337612059927954,0.0282434116379584,0.397461346772405,1.62689856692796e-05,6.27512172492089e-06,2.91355461739102e-06,0.465847349828222,6.54858607110297
"511",0.76896894305153,0.000253016081376882,0.88541238672181,0.000613911358120666,0.286646204838606,0.0906373431817224,0.200542943837074,1.17899964257961e-05,5.99597828364435e-06,1.81346642237295e-06,0.964723907435345,8.75450745112785
"512",0.268602453806612,0.000267563970929457,0.806233677488986,0.000457818173106065,0.0879926373667348,0.0214942147717246,0.555259533209156,1.52085451005863e-05,7.07127619713672e-06,1.02540103865898e-06,0.349780390756036,7.7056135493769
"513",0.140502580986824,7.86211510636854e-05,0.578799153601599,0.000339720370762609,0.214827092765701,0.000964085607688378,0.543622593514069,1.31628882449127e-05,1.18801346716537e-05,6.3066522751587e-06,0.121547278641407,6.49088426856889
"514",0.614459069575229,0.000111888299844055,0.851716047214074,0.000366411246010201,0.271628078188436,0.031536459807811,0.42603580611795,9.36922122983799e-06,5.11670755900555e-06,5.36153249827006e-07,0.768502077481061,2.17481901122095
"515",0.474917138040789,0.000208027727068793,0.942048011331645,0.000862170156556443,0.171468200511136,0.00765004299370528,0.461486995440468,1.40532918740093e-05,8.13434449690762e-06,4.26007719796223e-06,0.542363555956625,5.65675271780249
"516",0.429796441036147,0.000290623313362197,0.835408219482517,0.000537793732451254,0.249650964519904,0.0534070407291,0.602496833503007,9.12251453852517e-06,4.74963310601677e-06,1.11380051269286e-06,0.410765023101926,9.87006848276027
"517",0.729263026649231,0.000112971972936536,0.769281785591362,0.000192297671877924,0.146494152031131,0.0221932687111962,0.5986264669071,7.11902857635431e-06,5.73053071030726e-06,3.54126970369832e-06,0.696580259132528,2.89089930176332
"518",0.519716978682979,6.81379162053845e-05,0.788669982301928,0.0001625349343813,0.246814057711586,0.0710488370831775,0.180007871354732,8.45475920693156e-06,4.5604541089563e-06,3.74392450617138e-06,0.373840087662486,7.31067720078195
"519",0.466593687407781,0.000271828167978018,0.591956165671793,0.000542011285996351,0.265685892170071,0.0239597933753841,0.369873978043832,1.88599032803908e-05,5.71066590545743e-06,1.33021078755289e-06,0.522255579678619,7.94623883561401
"520",0.628144098310309,0.000247937861412411,0.789441703474272,0.000407049462464791,0.116108688699566,0.00785926080143579,0.48327815885297,8.9238028199328e-06,3.16557357924429e-06,1.47618498068228e-06,0.697693484824258,0.407033974935297
"521",0.446436010282642,0.000255298376077528,0.697995634650906,0.000493925921233495,0.0395048757417386,0.0215314072681287,0.377208559965084,7.66074111230064e-06,7.68699806571537e-06,1.00710786133111e-06,0.356307021687495,6.18952158403241
"522",0.639983624615569,0.000225933941836262,0.652402077751463,0.000832199275407828,0.154790826117389,0.0159932958899308,0.800211804278242,1.09220605200283e-05,2.87961571149665e-06,2.92834969876683e-06,0.745529353863773,6.25488296503196
"523",0.427965386708932,0.000158898944913493,0.652108204932215,0.000926098699988764,0.289742822275961,0.0340634607298782,0.438333602423309,1.23952665354102e-05,4.27518422335928e-06,2.82083267786475e-06,0.765762846718088,8.58696931671498
"524",0.399602572911735,3.83987013009962e-05,0.596895389576785,0.00064534871872847,0.249519670394613,0.0333370304838353,0.278581466151233,1.13701663279717e-05,6.7909071758195e-06,4.1951762865452e-06,0.290271785918547,9.3249349226117
"525",0.561489329676546,0.000253195318180156,0.787983887407786,0.000907003612285105,0.327390844601863,0.0205041038445579,0.0920941953306212,7.83987220303056e-06,6.34111386305908e-06,1.66734613252363e-06,0.806149676806625,4.95205593911205
"526",0.280631582492542,0.00021601741001609,0.696160402478198,0.000626231632297515,0.119365991530608,0.0108748441629408,0.110001473859053,8.64918406394292e-06,5.69055651055642e-06,4.23267407102977e-06,0.28210575583164,8.26830905782814
"527",0.531179220286147,5.08625678463049e-06,0.810117507382375,0.000435521803242112,0.191617015962672,0.0628240375956379,0.593256773447583,9.00319680583872e-06,7.58826268253911e-06,2.5554012930473e-06,0.755108051856527,7.98963676181506
"528",0.605642012361836,0.000155348349685391,0.918482490622722,0.000593590102148759,0.280085064929849,0.0691824800662023,0.606221591354504,8.33316899406979e-06,7.64580760800001e-06,2.03827373035035e-06,0.825297229193861,8.6934732905221
"529",0.189453130968821,0.000217825675883104,0.697148212771463,0.000407838016893868,0.162343829057576,0.0120693059352056,0.814767311756309,1.54441067803762e-05,6.85150166901645e-06,2.03465664325104e-06,0.290011039424899,8.53902680388652
"530",0.577330532440435,2.86088247495796e-05,0.879381913567575,0.000250097180464948,0.269247178552387,0.0388073108021279,0.0237140980145458,1.21580745384543e-05,6.70355429610033e-06,2.42818624429005e-06,0.38448474119729,8.67226930321375
"531",0.206817873663357,0.000167155945445857,0.938262584049879,0.00020964936145387,0.237788684201833,0.0177314015101143,0.336707541024504,1.50437795444862e-05,7.34880495017316e-06,4.05349179146186e-06,0.426493283779013,7.01821827538374
"532",0.434464554878864,0.000257014877302469,0.802666465583997,0.000275389804323559,0.0732701341798318,0.0473967563656686,0.449926530216876,7.01008591833965e-06,3.84038600327187e-06,2.72075140706311e-06,0.216175988458629,8.98868888441151
"533",0.416366656622379,0.000174648963730134,0.834939956735904,0.000417009541686566,0.242053219225933,0.0254593678245617,0.516955841657293,1.34912075918526e-05,7.4304961585542e-06,3.34143625936457e-06,0.407288830683541,7.69045124650739
"534",0.520933975591566,0.000284381820497513,0.597162385462682,0.000724572071536879,0.0630656385041736,0.0341932127845038,0.608998156208419,1.29425111305271e-05,6.65862845408484e-06,2.79183941931904e-06,0.504910508052167,6.48268155202455
"535",0.511312187653847,2.38039820518095e-05,0.62432351370105,0.00031652758150912,0.113470262821455,0.0145476132347816,0.359836381654295,8.13150472292956e-06,6.96880970056615e-06,3.1812663657311e-06,0.480530332098341,6.33115575663183
"536",0.687912925676913,0.000129264058586506,0.91306597826311,0.000244330117320804,0.292534410903433,0.0665251568609593,0.597189529794771,1.12436874796368e-05,5.81048824823122e-06,4.58928799171101e-06,0.534776612095301,6.11689538807479
"537",0.381541013175748,0.000184664438430228,0.553762711116653,0.000192542728574638,0.100606037432628,0.0132885714154076,0.876991448386544,4.4300370008946e-06,4.56370080002761e-06,1.79349338689646e-06,0.511694339779459,2.60871147271553
"538",0.461396162900484,0.000254833336717195,0.737786185158277,0.000883146489009216,0.0746970238003386,0.0288206564520843,0.640405677368083,3.77421942055012e-06,5.61136282833766e-06,6.63906547388087e-07,0.688659482362388,4.2806243368102
"539",0.515100653839068,0.000214118845478012,0.928307038514758,0.000823891146941933,0.115333938033375,0.0677181126469537,0.415591352715892,9.53274271588127e-06,3.76006613810227e-06,1.98496055907263e-06,0.590326926110048,4.90806203526802
"540",0.31227650015068,0.000211073061549486,0.607669052790088,0.000505492642915415,0.102371940194175,0.028710316284661,0.794351804369044,9.50325579432832e-06,7.07993134834117e-06,5.18953910052573e-06,0.40464330586859,7.36440600234566
"541",0.370920471881154,2.12385870162868e-05,0.972872210709612,0.000741301599158135,0.0703613493739592,0.026541806560086,0.549405444082465,1.58362268668897e-05,7.43321239597642e-06,2.76537312225885e-06,0.273315335110307,8.27134222264396
"542",0.67326090581646,0.000164052553494198,0.773494473490866,0.000295158778821496,0.113841324959616,0.0214498509768048,0.628277895782124,7.44789254117646e-06,3.84112293840815e-06,1.81754862768856e-06,0.675842535582647,5.63428304735487
"543",0.188567337142111,0.000268961708044321,0.325335779531333,0.000697005779971504,0.232680977866964,0.0150826339161301,0.842078373284799,1.0795791796111e-05,4.00417925452698e-06,1.9178525610183e-06,0.411360863732527,7.94678506453562
"544",0.250967917307003,0.00017719061906436,0.806074944471066,0.000908007019201526,0.319073510623888,0.00908429456541147,0.915360136140019,1.52351806671274e-05,6.88656021780988e-06,4.37862145214508e-06,0.347449521706626,7.37546311801455
"545",0.389072506196255,7.12019821449687e-05,0.812328232738279,0.00016123214015944,0.275379504308148,0.0087668718625065,0.588619787852173,9.81763985874366e-06,1.13110950900398e-05,5.31773767710247e-06,0.545684978116171,5.45408552306453
"546",0.299633965907924,0.000166216123096405,0.873819986579703,0.000873356129039638,0.203285902545687,0.00381591280508349,0.291172575673851,1.13653944240331e-05,1.10720848880821e-05,4.17581215504897e-06,0.30506780511967,2.18719899756019
"547",0.571129223788929,7.01026012620337e-05,0.925281596837413,0.000449243512273442,0.339926737121736,0.0250401996765371,0.110169237245173,1.15982518383969e-05,5.07639557298037e-06,1.85411491835372e-06,0.333258695222182,5.73166131881814
"548",0.614049523590809,0.000167673532715633,0.626894305319868,0.000365883809133755,0.257286512475281,0.0609523973923102,0.41843521003458,9.31419539804321e-06,7.95571113120291e-06,3.86313975909246e-06,0.515382460878776,8.61718233994211
"549",0.359011265511184,0.000131401664656025,0.41583766138497,0.000724199415518796,0.207586513412711,0.00545502034493177,0.320811273456628,1.15379420504829e-05,9.04851643685927e-06,3.88308273482637e-06,0.327592681598012,4.90197730234682
"550",0.579195631764643,5.77308928545692e-05,0.957673965475227,0.000173585843200936,0.220197799024675,0.0980512912451992,0.0923343538405858,6.23961741624579e-06,7.59364291576108e-06,1.7631412578599e-06,0.40162702269881,7.90722702477783
"551",0.424174344692832,0.000217115445709052,0.520034108723493,0.000283595076407617,0.314791177157487,0.0289054866454556,0.32876843833189,1.28493218093312e-05,4.79554827911615e-06,1.6749026304736e-06,0.360818954749454,7.70482446815218
"552",0.478045738420697,0.000257591711292375,0.970680801161324,0.000993384066363002,0.130938814688615,0.0211633238647968,0.907532194847536,7.45824381309083e-06,7.54525025584827e-06,1.7924165046146e-06,0.84664174297444,8.34497958758435
"553",0.593846128201964,0.000229471582990952,0.964153863381103,0.00028956133714388,0.163297141167497,0.0230016574747644,0.346020046945648,5.05460853919964e-06,3.37682323739923e-06,2.56010382877006e-06,0.437298658151739,6.4683706923623
